,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,moving,n_entry_nodes,n_exit_nodes,n_core_nodes,n_paths,congestion,nb_saturated
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0,30,8,3,20,40,0.08947368421052632,0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.007518796992481203,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,30,8,3,20,40,0.03383458646616541,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,30,8,3,20,40,0.039473684210526314,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,30,8,3,20,40,0.06015037593984962,0
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.09573934837092732,1
8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.06015037593984962,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.07393483709273183,0
12,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,30,8,3,20,40,0.08345864661654134,0
13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.11716791979949875,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,30,8,3,20,40,0.07080200501253134,0
15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,0.0,30,8,3,20,40,0.17731829573934837,2
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.0,30,8,3,20,40,0.08646616541353383,0
17,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.3333333333333333,0.25,0.5,0.0,30,8,3,20,40,0.13333333333333333,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.25,0.5,0.0,30,8,3,20,40,0.17857142857142858,2
19,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,30,8,3,20,40,0.12719298245614036,1
20,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,30,8,3,20,40,0.14185463659147868,1
21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.5,0.0,30,8,3,20,40,0.2322055137844611,2
22,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.42857142857142855,0.0,0.0,1.0,0.5,0.0,0.0,0.75,0.3333333333333333,0.25,0.0,0.0,30,8,3,20,40,0.1962406015037594,1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.03383458646616541,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,30,8,3,20,40,0.020676691729323307,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30,8,3,20,40,0.013157894736842105,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.04736842105263158,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.03684210526315789,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
30,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.09523809523809523,1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.03383458646616541,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.0675438596491228,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.0,30,8,3,20,40,0.075062656641604,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30,8,3,20,40,0.020676691729323307,0
35,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,30,8,3,20,40,0.1593984962406015,2
36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.07330827067669173,1
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,1.0,0.0,30,8,3,20,40,0.10526315789473684,1
38,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.5,0.0,0.5,0.3333333333333333,0.0,0.5,0.0,30,8,3,20,40,0.12593984962406013,0
39,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,30,8,3,20,40,0.09097744360902255,0
40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,30,8,3,20,40,0.13909774436090225,2
41,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,30,8,3,20,40,0.16278195488721806,2
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,30,8,3,20,40,0.07017543859649122,1
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,30,8,3,20,40,0.06804511278195488,0
44,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.14285714285714285,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.5,1.0,0.0,30,8,3,20,40,0.23383458646616542,2
45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.25,0.5,0.5,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.16716791979949877,1
46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,30,8,3,20,40,0.24060150375939848,3
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.0,0.0,0.0,30,8,3,20,40,0.18734335839598995,2
48,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.2,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.0,30,8,3,20,40,0.24360902255639094,2
49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,30,8,3,20,40,0.15664160401002505,2
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.020676691729323307,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.05263157894736842,0
52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,30,8,3,20,40,0.10526315789473684,1
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,30,8,3,20,40,0.09649122807017543,1
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.6666666666666666,0.25,0.0,0.0,30,8,3,20,40,0.09260651629072682,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.015037593984962405,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.007518796992481203,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
58,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.2,0.2857142857142857,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.12644110275689222,1
59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.07894736842105263,1
60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.05263157894736842,1
61,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,30,8,3,20,40,0.18032581453634086,1
62,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.07731829573934837,0
63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.08646616541353383,1
64,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.0,0.0,0.0,30,8,3,20,40,0.08333333333333333,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,30,8,3,20,40,0.16416040100250626,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,30,8,3,20,40,0.10714285714285714,1
67,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.75,0.0,0.5,0.0,0.25,0.0,0.25,1.0,0.0,30,8,3,20,40,0.1662907268170426,1
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.3333333333333333,0.25,0.0,0.0,30,8,3,20,40,0.09649122807017543,0
69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.7142857142857143,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,1.0,0.0,30,8,3,20,40,0.2323308270676692,2
70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,30,8,3,20,40,0.12593984962406016,2
71,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.14285714285714285,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.3333333333333333,0.0,1.0,0.0,30,8,3,20,40,0.1680451127819549,1
72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.5,0.5,0.0,0.75,0.0,0.25,1.0,0.0,30,8,3,20,40,0.2518796992481203,2
73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.75,0.0,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,30,8,3,20,40,0.19085213032581452,1
74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.5,0.0,30,8,3,20,40,0.15225563909774437,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,30,8,3,20,40,0.05263157894736842,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30,8,3,20,40,0.013157894736842105,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
78,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.04786967418546366,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.007518796992481203,0
80,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.5,0.0,30,8,3,20,40,0.14473684210526316,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,30,8,3,20,40,0.06578947368421052,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30,8,3,20,40,0.046992481203007516,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30,8,3,20,40,0.03684210526315789,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,8,3,20,40,0.0,0
